,Lowest Values,Run Times (s)
0,"[1.088 1.088 1.088 1.088 1.088 1.088 1.088 1.088 1.088 1.088 0.937 0.937
 0.937 0.937 0.937 0.937 0.937 0.922 0.922 0.841 0.763 0.763 0.763 0.763
 0.566 0.566 0.566 0.566 0.56  0.56  0.56  0.548 0.548 0.548 0.548 0.548
 0.548 0.548 0.532 0.526 0.526 0.526 0.508 0.508 0.508 0.508 0.508 0.508
 0.508 0.508 0.505 0.505 0.505 0.505 0.505 0.505 0.505 0.505 0.504 0.502
 0.502 0.502 0.502 0.502 0.502 0.502 0.502 0.502 0.501 0.501 0.501 0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5  ]",4.357825756072998
1,"[1.456 1.093 1.093 0.954 0.954 0.954 0.954 0.881 0.881 0.881 0.881 0.881
 0.881 0.881 0.881 0.881 0.881 0.881 0.863 0.723 0.723 0.723 0.723 0.723
 0.594 0.594 0.578 0.578 0.578 0.578 0.578 0.578 0.578 0.511 0.511 0.511
 0.511 0.511 0.511 0.511 0.511 0.511 0.511 0.511 0.511 0.511 0.503 0.503
 0.501 0.501 0.501 0.501 0.501 0.501 0.501 0.501 0.501 0.501 0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5  ]",4.782933473587036
2,"[1.353 1.353 1.353 1.353 1.353 1.353 1.353 1.353 1.19  1.19  1.184 1.184
 1.132 1.027 1.027 1.027 1.027 0.944 0.944 0.944 0.943 0.875 0.875 0.875
 0.875 0.875 0.875 0.875 0.849 0.849 0.849 0.849 0.827 0.824 0.823 0.82
 0.82  0.759 0.759 0.759 0.759 0.759 0.759 0.759 0.73  0.73  0.703 0.703
 0.703 0.703 0.661 0.574 0.574 0.574 0.574 0.574 0.52  0.52  0.52  0.52
 0.52  0.52  0.52  0.52  0.52  0.52  0.52  0.52  0.503 0.503 0.503 0.503
 0.503 0.503 0.503 0.503 0.503 0.503 0.503 0.503 0.503 0.503 0.503 0.502
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5  ]",6.253386735916138
3,"[1.107 1.107 1.024 1.024 0.978 0.978 0.978 0.978 0.973 0.883 0.883 0.883
 0.801 0.688 0.667 0.667 0.615 0.615 0.615 0.615 0.615 0.615 0.615 0.615
 0.598 0.598 0.598 0.593 0.535 0.535 0.535 0.535 0.535 0.535 0.535 0.535
 0.514 0.514 0.514 0.514 0.514 0.514 0.514 0.514 0.514 0.514 0.51  0.51
 0.506 0.502 0.502 0.502 0.502 0.501 0.501 0.501 0.501 0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5  ]",5.497743844985962
4,"[1.093 1.093 1.093 1.093 1.093 1.093 1.093 1.093 1.093 1.016 1.016 1.016
 1.016 0.655 0.655 0.655 0.655 0.655 0.655 0.655 0.655 0.655 0.655 0.632
 0.632 0.632 0.632 0.632 0.534 0.534 0.534 0.534 0.534 0.534 0.534 0.534
 0.534 0.534 0.534 0.534 0.534 0.509 0.509 0.505 0.505 0.505 0.505 0.505
 0.505 0.505 0.505 0.505 0.505 0.505 0.505 0.501 0.501 0.501 0.501 0.501
 0.501 0.501 0.501 0.501 0.501 0.501 0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5  ]",4.554406404495239
5,"[1.5   1.5   1.5   1.5   1.146 1.076 1.076 1.076 1.076 1.076 1.076 1.076
 1.076 1.076 1.01  1.01  1.01  0.893 0.893 0.784 0.784 0.784 0.784 0.784
 0.784 0.784 0.784 0.772 0.772 0.772 0.74  0.74  0.654 0.654 0.654 0.654
 0.654 0.654 0.654 0.654 0.654 0.654 0.654 0.627 0.627 0.588 0.588 0.588
 0.588 0.588 0.588 0.588 0.588 0.588 0.565 0.548 0.548 0.548 0.534 0.534
 0.534 0.534 0.522 0.522 0.522 0.522 0.522 0.514 0.514 0.514 0.514 0.514
 0.514 0.514 0.512 0.503 0.503 0.503 0.503 0.503 0.503 0.503 0.503 0.503
 0.503 0.503 0.503 0.502 0.502 0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5  ]",6.894160985946655
6,"[0.931 0.931 0.799 0.799 0.799 0.799 0.552 0.552 0.552 0.552 0.543 0.543
 0.52  0.52  0.52  0.52  0.517 0.51  0.51  0.507 0.507 0.507 0.507 0.507
 0.506 0.506 0.505 0.502 0.502 0.502 0.502 0.501 0.501 0.501 0.501 0.501
 0.501 0.501 0.501 0.501 0.501 0.501 0.501 0.501 0.501 0.501 0.501 0.501
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5  ]",4.544317722320557
7,"[0.67  0.67  0.67  0.67  0.67  0.67  0.67  0.67  0.67  0.521 0.521 0.521
 0.521 0.521 0.521 0.521 0.521 0.521 0.521 0.521 0.521 0.521 0.521 0.521
 0.521 0.521 0.521 0.521 0.521 0.506 0.506 0.506 0.506 0.506 0.506 0.506
 0.506 0.506 0.504 0.504 0.501 0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5  ]",4.443678855895996
8,"[1.156 1.156 1.156 1.156 1.156 1.156 1.156 1.156 1.156 1.149 1.149 1.149
 1.149 0.925 0.925 0.925 0.925 0.925 0.662 0.662 0.662 0.662 0.662 0.662
 0.662 0.662 0.662 0.662 0.662 0.662 0.662 0.662 0.662 0.662 0.662 0.662
 0.645 0.559 0.559 0.559 0.559 0.559 0.559 0.559 0.559 0.549 0.549 0.549
 0.549 0.549 0.533 0.533 0.533 0.527 0.527 0.527 0.527 0.527 0.527 0.521
 0.521 0.518 0.518 0.518 0.507 0.507 0.507 0.507 0.507 0.507 0.507 0.507
 0.507 0.507 0.507 0.507 0.507 0.507 0.507 0.507 0.506 0.505 0.505 0.505
 0.505 0.505 0.505 0.505 0.505 0.502 0.502 0.502 0.502 0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5  ]",6.72595739364624
9,"[1.518 1.518 1.077 1.077 1.077 1.077 0.968 0.968 0.858 0.858 0.858 0.858
 0.858 0.73  0.73  0.73  0.73  0.646 0.624 0.624 0.624 0.624 0.624 0.624
 0.556 0.556 0.556 0.556 0.538 0.538 0.538 0.538 0.538 0.538 0.538 0.538
 0.538 0.533 0.533 0.533 0.53  0.53  0.53  0.53  0.515 0.515 0.515 0.51
 0.51  0.509 0.509 0.508 0.504 0.504 0.504 0.502 0.502 0.502 0.502 0.502
 0.502 0.502 0.502 0.502 0.502 0.502 0.502 0.502 0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5
 0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5   0.5  ]",6.442455768585205
